m,p,ld
2.042016806722688968e-02,2.075630252100840456e-01,3.687875568866729736e-01
2.117647058823529313e-02,2.075630252100840456e-01,3.794218599796295166e-01
2.193277310924369658e-02,2.075630252100840456e-01,3.893626332283020020e-01
2.268907563025210003e-02,2.075630252100840456e-01,3.988905251026153564e-01
2.344537815126050348e-02,2.075630252100840456e-01,4.076561927795410156e-01
2.420168067226890693e-02,2.075630252100840456e-01,4.159533679485321045e-01
2.495798319327731038e-02,2.075630252100840456e-01,4.232054650783538818e-01
2.571428571428571383e-02,2.075630252100840456e-01,4.305155873298645020e-01
2.647058823529411728e-02,2.075630252100840456e-01,4.374631643295288086e-01
2.722689075630252073e-02,2.075630252100840456e-01,4.441097974777221680e-01
2.798319327731092418e-02,2.075630252100840456e-01,4.511782824993133545e-01
2.873949579831932763e-02,2.075630252100840456e-01,4.580100178718566895e-01
2.949579831932773108e-02,2.075630252100840456e-01,4.643443524837493896e-01
3.025210084033613453e-02,2.075630252100840456e-01,4.706380069255828857e-01
3.100840336134453798e-02,2.075630252100840456e-01,4.766927659511566162e-01
3.176470588235293796e-02,2.075630252100840456e-01,4.822567999362945557e-01
3.252100840336134141e-02,2.075630252100840456e-01,4.902067184448242188e-01
3.327731092436974486e-02,2.075630252100840456e-01,4.959988892078399658e-01
3.403361344537814831e-02,2.075630252100840456e-01,5.016545653343200684e-01
3.478991596638655176e-02,2.075630252100840456e-01,5.069626569747924805e-01
3.554621848739495521e-02,2.075630252100840456e-01,5.120819211006164551e-01
3.630252100840335866e-02,2.075630252100840456e-01,5.171808600425720215e-01
3.705882352941176211e-02,2.075630252100840456e-01,5.217108726501464844e-01
3.781512605042016556e-02,2.075630252100840456e-01,5.261549353599548340e-01
3.857142857142856901e-02,2.075630252100840456e-01,5.305224657058715820e-01
3.932773109243697246e-02,2.075630252100840456e-01,5.348359942436218262e-01
4.008403361344537591e-02,2.075630252100840456e-01,5.388718843460083008e-01
4.084033613445377936e-02,2.075630252100840456e-01,5.429412722587585449e-01
4.159663865546218281e-02,2.075630252100840456e-01,5.471833348274230957e-01
4.235294117647058626e-02,2.075630252100840456e-01,5.513397455215454102e-01
4.310924369747898971e-02,2.075630252100840456e-01,5.550925731658935547e-01
4.386554621848739316e-02,2.075630252100840456e-01,5.587990283966064453e-01
4.462184873949579661e-02,2.075630252100840456e-01,5.621432065963745117e-01
4.537815126050420006e-02,2.075630252100840456e-01,5.653794407844543457e-01
4.613445378151260351e-02,2.075630252100840456e-01,5.688685774803161621e-01
4.689075630252100696e-02,2.075630252100840456e-01,5.722590684890747070e-01
4.764705882352941041e-02,2.075630252100840456e-01,5.754387378692626953e-01
4.840336134453781386e-02,2.075630252100840456e-01,5.788369774818420410e-01
4.915966386554621731e-02,2.075630252100840456e-01,5.822146534919738770e-01
4.991596638655462076e-02,2.075630252100840456e-01,5.852800011634826660e-01
5.067226890756302421e-02,2.075630252100840456e-01,5.882627964019775391e-01
5.142857142857142766e-02,2.075630252100840456e-01,5.914938449859619141e-01
5.218487394957983111e-02,2.075630252100840456e-01,5.945695638656616211e-01
5.294117647058823456e-02,2.075630252100840456e-01,5.972164869308471680e-01
5.369747899159663801e-02,2.075630252100840456e-01,6.027404069900512695e-01
5.445378151260504146e-02,2.075630252100840456e-01,6.050046682357788086e-01
5.521008403361344491e-02,2.075630252100840456e-01,6.073569059371948242e-01
5.596638655462184836e-02,2.075630252100840456e-01,6.097792983055114746e-01
5.672268907563025181e-02,2.075630252100840456e-01,6.121577620506286621e-01
5.747899159663865526e-02,2.075630252100840456e-01,6.145684123039245605e-01
5.823529411764705871e-02,2.075630252100840456e-01,6.167131662368774414e-01
5.899159663865546216e-02,2.075630252100840456e-01,6.190487742424011230e-01
5.974789915966386561e-02,2.075630252100840456e-01,6.212670803070068359e-01
6.050420168067226906e-02,2.075630252100840456e-01,6.235216259956359863e-01
6.126050420168067251e-02,2.075630252100840456e-01,6.255899071693420410e-01
6.201680672268907596e-02,2.075630252100840456e-01,6.275026202201843262e-01
6.277310924369747247e-02,2.075630252100840456e-01,6.294096708297729492e-01
6.352941176470587592e-02,2.075630252100840456e-01,6.314211487770080566e-01
6.428571428571427937e-02,2.075630252100840456e-01,6.331775188446044922e-01
6.504201680672268282e-02,2.075630252100840456e-01,6.342595219612121582e-01
6.579831932773108627e-02,2.075630252100840456e-01,6.348624229431152344e-01
6.655462184873948972e-02,2.075630252100840456e-01,6.354465484619140625e-01
6.731092436974789317e-02,2.075630252100840456e-01,6.360484957695007324e-01
6.806722689075629662e-02,2.075630252100840456e-01,6.364460587501525879e-01
6.882352941176470007e-02,2.075630252100840456e-01,6.367674469947814941e-01
6.957983193277310352e-02,2.075630252100840456e-01,6.369644403457641602e-01
7.033613445378150697e-02,2.075630252100840456e-01,6.372368931770324707e-01
7.109243697478991042e-02,2.075630252100840456e-01,6.372438073158264160e-01
7.184873949579831387e-02,2.075630252100840456e-01,6.368293762207031250e-01
7.260504201680671732e-02,2.075630252100840456e-01,6.364001035690307617e-01
7.336134453781512077e-02,2.075630252100840456e-01,6.357067823410034180e-01
7.411764705882352422e-02,2.075630252100840456e-01,6.344968080520629883e-01
7.487394957983192767e-02,2.075630252100840456e-01,6.334611177444458008e-01
7.563025210084033112e-02,2.075630252100840456e-01,6.324411630630493164e-01
7.638655462184873457e-02,2.075630252100840456e-01,6.316149830818176270e-01
7.714285714285713802e-02,2.075630252100840456e-01,6.307957768440246582e-01
7.789915966386554147e-02,2.075630252100840456e-01,6.300212740898132324e-01
7.865546218487394492e-02,2.075630252100840456e-01,6.293876767158508301e-01
7.941176470588234837e-02,2.075630252100840456e-01,6.287817358970642090e-01
8.016806722689075182e-02,2.075630252100840456e-01,6.281915307044982910e-01
8.092436974789915527e-02,2.075630252100840456e-01,6.277769804000854492e-01
8.168067226890755872e-02,2.075630252100840456e-01,6.274771690368652344e-01
8.243697478991596217e-02,2.075630252100840456e-01,6.272760629653930664e-01
8.319327731092436562e-02,2.075630252100840456e-01,6.294483542442321777e-01
8.394957983193276907e-02,2.075630252100840456e-01,6.294509768486022949e-01
8.470588235294117252e-02,2.075630252100840456e-01,6.292361617088317871e-01
8.546218487394957597e-02,2.075630252100840456e-01,6.292397975921630859e-01
8.621848739495797942e-02,2.075630252100840456e-01,6.290533542633056641e-01
8.697478991596638287e-02,2.075630252100840456e-01,6.290646195411682129e-01
8.773109243697478632e-02,2.075630252100840456e-01,6.293545961380004883e-01
8.848739495798318977e-02,2.075630252100840456e-01,6.301607489585876465e-01
8.924369747899159322e-02,2.075630252100840456e-01,6.310694813728332520e-01
8.999999999999999667e-02,2.075630252100840456e-01,6.321963667869567871e-01
0.000000000000000000e+00,2.100840336134453812e-01,2.636546641588211060e-02
7.563025210084033416e-04,2.100840336134453812e-01,4.191112145781517029e-02
1.512605042016806683e-03,2.100840336134453812e-01,5.734861642122268677e-02
2.268907563025209916e-03,2.100840336134453812e-01,7.246619462966918945e-02
3.025210084033613366e-03,2.100840336134453812e-01,8.698184043169021606e-02
3.781512605042016816e-03,2.100840336134453812e-01,1.015672609210014343e-01
4.537815126050419832e-03,2.100840336134453812e-01,1.153758466243743896e-01
5.294117647058823282e-03,2.100840336134453812e-01,1.285428106784820557e-01
6.050420168067226732e-03,2.100840336134453812e-01,1.413991004228591919e-01
6.806722689075630182e-03,2.100840336134453812e-01,1.537449210882186890e-01
7.563025210084033632e-03,2.100840336134453812e-01,1.658617109060287476e-01
8.319327731092436215e-03,2.100840336134453812e-01,1.780328452587127686e-01
9.075630252100839665e-03,2.100840336134453812e-01,1.901877671480178833e-01
9.831932773109243115e-03,2.100840336134453812e-01,2.023689746856689453e-01
1.058823529411764656e-02,2.100840336134453812e-01,2.144363373517990112e-01
1.134453781512605001e-02,2.100840336134453812e-01,2.265952527523040771e-01
1.210084033613445346e-02,2.100840336134453812e-01,2.386191189289093018e-01
1.285714285714285691e-02,2.100840336134453812e-01,2.505318224430084229e-01
1.361344537815126036e-02,2.100840336134453812e-01,2.631113827228546143e-01
1.436974789915966381e-02,2.100840336134453812e-01,2.754530012607574463e-01
1.512605042016806726e-02,2.100840336134453812e-01,2.875867187976837158e-01
1.588235294117646898e-02,2.100840336134453812e-01,2.990281581878662109e-01
1.663865546218487243e-02,2.100840336134453812e-01,3.112617433071136475e-01
1.739495798319327588e-02,2.100840336134453812e-01,3.235114812850952148e-01
1.815126050420167933e-02,2.100840336134453812e-01,3.355838060379028320e-01
1.890756302521008278e-02,2.100840336134453812e-01,3.473633527755737305e-01
1.966386554621848623e-02,2.100840336134453812e-01,3.588005602359771729e-01
2.042016806722688968e-02,2.100840336134453812e-01,3.697890937328338623e-01
2.117647058823529313e-02,2.100840336134453812e-01,3.803942203521728516e-01
2.193277310924369658e-02,2.100840336134453812e-01,3.905484378337860107e-01
2.268907563025210003e-02,2.100840336134453812e-01,4.000486135482788086e-01
2.344537815126050348e-02,2.100840336134453812e-01,4.084793627262115479e-01
2.420168067226890693e-02,2.100840336134453812e-01,4.167690575122833252e-01
2.495798319327731038e-02,2.100840336134453812e-01,4.244458973407745361e-01
2.571428571428571383e-02,2.100840336134453812e-01,4.316568672657012939e-01
2.647058823529411728e-02,2.100840336134453812e-01,4.389124512672424316e-01
2.722689075630252073e-02,2.100840336134453812e-01,4.454832673072814941e-01
2.798319327731092418e-02,2.100840336134453812e-01,4.521083831787109375e-01
2.873949579831932763e-02,2.100840336134453812e-01,4.591580033302307129e-01
2.949579831932773108e-02,2.100840336134453812e-01,4.659205973148345947e-01
3.025210084033613453e-02,2.100840336134453812e-01,4.723737239837646484e-01
3.100840336134453798e-02,2.100840336134453812e-01,4.784784913063049316e-01
3.176470588235293796e-02,2.100840336134453812e-01,4.844307303428649902e-01
3.252100840336134141e-02,2.100840336134453812e-01,4.899717569351196289e-01
3.327731092436974486e-02,2.100840336134453812e-01,4.979684352874755859e-01
3.403361344537814831e-02,2.100840336134453812e-01,5.034406781196594238e-01
3.478991596638655176e-02,2.100840336134453812e-01,5.088564157485961914e-01
3.554621848739495521e-02,2.100840336134453812e-01,5.140400528907775879e-01
3.630252100840335866e-02,2.100840336134453812e-01,5.190078020095825195e-01
3.705882352941176211e-02,2.100840336134453812e-01,5.236419439315795898e-01
3.781512605042016556e-02,2.100840336134453812e-01,5.284186601638793945e-01
3.857142857142856901e-02,2.100840336134453812e-01,5.330491662025451660e-01
3.932773109243697246e-02,2.100840336134453812e-01,5.374450087547302246e-01
4.008403361344537591e-02,2.100840336134453812e-01,5.417054295539855957e-01
4.084033613445377936e-02,2.100840336134453812e-01,5.458545684814453125e-01
4.159663865546218281e-02,2.100840336134453812e-01,5.499338507652282715e-01
4.235294117647058626e-02,2.100840336134453812e-01,5.540584325790405273e-01
4.310924369747898971e-02,2.100840336134453812e-01,5.583182573318481445e-01
4.386554621848739316e-02,2.100840336134453812e-01,5.621901154518127441e-01
4.462184873949579661e-02,2.100840336134453812e-01,5.656966567039489746e-01
4.537815126050420006e-02,2.100840336134453812e-01,5.692601203918457031e-01
4.613445378151260351e-02,2.100840336134453812e-01,5.724451541900634766e-01
4.689075630252100696e-02,2.100840336134453812e-01,5.755755901336669922e-01
4.764705882352941041e-02,2.100840336134453812e-01,5.789498090744018555e-01
4.840336134453781386e-02,2.100840336134453812e-01,5.819180011749267578e-01
4.915966386554621731e-02,2.100840336134453812e-01,5.849476456642150879e-01
4.991596638655462076e-02,2.100840336134453812e-01,5.879738926887512207e-01
5.067226890756302421e-02,2.100840336134453812e-01,5.909151434898376465e-01
5.142857142857142766e-02,2.100840336134453812e-01,5.938219428062438965e-01
5.218487394957983111e-02,2.100840336134453812e-01,5.967588424682617188e-01
5.294117647058823456e-02,2.100840336134453812e-01,5.996744632720947266e-01
5.369747899159663801e-02,2.100840336134453812e-01,6.025697588920593262e-01
5.445378151260504146e-02,2.100840336134453812e-01,6.085251569747924805e-01
5.521008403361344491e-02,2.100840336134453812e-01,6.113469600677490234e-01
5.596638655462184836e-02,2.100840336134453812e-01,6.139125823974609375e-01
5.672268907563025181e-02,2.100840336134453812e-01,6.163680553436279297e-01
5.747899159663865526e-02,2.100840336134453812e-01,6.188441514968872070e-01
5.823529411764705871e-02,2.100840336134453812e-01,6.213617920875549316e-01
5.899159663865546216e-02,2.100840336134453812e-01,6.238077878952026367e-01
5.974789915966386561e-02,2.100840336134453812e-01,6.259003281593322754e-01
6.050420168067226906e-02,2.100840336134453812e-01,6.281694173812866211e-01
6.126050420168067251e-02,2.100840336134453812e-01,6.302301883697509766e-01
6.201680672268907596e-02,2.100840336134453812e-01,6.320665478706359863e-01
6.277310924369747247e-02,2.100840336134453812e-01,6.339184641838073730e-01
6.352941176470587592e-02,2.100840336134453812e-01,6.358467936515808105e-01
6.428571428571427937e-02,2.100840336134453812e-01,6.377432942390441895e-01
6.504201680672268282e-02,2.100840336134453812e-01,6.397182345390319824e-01
6.579831932773108627e-02,2.100840336134453812e-01,6.413575410842895508e-01
6.655462184873948972e-02,2.100840336134453812e-01,6.425256133079528809e-01
6.731092436974789317e-02,2.100840336134453812e-01,6.433858871459960938e-01
6.806722689075629662e-02,2.100840336134453812e-01,6.438369750976562500e-01
6.882352941176470007e-02,2.100840336134453812e-01,6.441215276718139648e-01
6.957983193277310352e-02,2.100840336134453812e-01,6.442870497703552246e-01
7.033613445378150697e-02,2.100840336134453812e-01,6.443743109703063965e-01
7.109243697478991042e-02,2.100840336134453812e-01,6.444018483161926270e-01
7.184873949579831387e-02,2.100840336134453812e-01,6.440171599388122559e-01
7.260504201680671732e-02,2.100840336134453812e-01,6.436797976493835449e-01
7.336134453781512077e-02,2.100840336134453812e-01,6.430450677871704102e-01
7.411764705882352422e-02,2.100840336134453812e-01,6.422848701477050781e-01
7.487394957983192767e-02,2.100840336134453812e-01,6.414667963981628418e-01
7.563025210084033112e-02,2.100840336134453812e-01,6.403940916061401367e-01
7.638655462184873457e-02,2.100840336134453812e-01,6.392855644226074219e-01
7.714285714285713802e-02,2.100840336134453812e-01,6.383842825889587402e-01
7.789915966386554147e-02,2.100840336134453812e-01,6.375822424888610840e-01
7.865546218487394492e-02,2.100840336134453812e-01,6.368310451507568359e-01
7.941176470588234837e-02,2.100840336134453812e-01,6.361425518989562988e-01
8.016806722689075182e-02,2.100840336134453812e-01,6.356211304664611816e-01
8.092436974789915527e-02,2.100840336134453812e-01,6.351801156997680664e-01
8.168067226890755872e-02,2.100840336134453812e-01,6.347953081130981445e-01
8.243697478991596217e-02,2.100840336134453812e-01,6.344368457794189453e-01
8.319327731092436562e-02,2.100840336134453812e-01,6.342940926551818848e-01
8.394957983193276907e-02,2.100840336134453812e-01,6.362998485565185547e-01
8.470588235294117252e-02,2.100840336134453812e-01,6.361766457557678223e-01
8.546218487394957597e-02,2.100840336134453812e-01,6.362674236297607422e-01
8.621848739495797942e-02,2.100840336134453812e-01,6.365789175033569336e-01
8.697478991596638287e-02,2.100840336134453812e-01,6.370236277580261230e-01
8.773109243697478632e-02,2.100840336134453812e-01,6.375913619995117188e-01
8.848739495798318977e-02,2.100840336134453812e-01,6.381496787071228027e-01
8.924369747899159322e-02,2.100840336134453812e-01,6.388634443283081055e-01
8.999999999999999667e-02,2.100840336134453812e-01,6.396290659904479980e-01
